# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.57700e+03 4.47214e+01 4.47214e+01
1.25000e+00 1.45800e+03 3.25576e+01 3.25576e+01
1.42000e+00 1.29700e+03 2.35372e+01 2.35372e+01
1.61000e+00 1.15100e+03 1.84391e+01 1.84391e+01
1.81000e+00 9.78000e+02 1.41651e+01 1.41651e+01
2.04000e+00 8.33300e+02 1.11126e+01 1.11126e+01
2.27000e+00 6.96700e+02 8.86002e+00 8.86002e+00
2.54000e+00 5.77300e+02 6.99214e+00 6.99214e+00
2.82000e+00 4.74000e+02 5.53624e+00 5.53624e+00
3.13000e+00 3.88600e+02 4.42719e+00 4.42719e+00
3.46000e+00 3.16200e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.55400e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.07100e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.67800e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.34800e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.08000e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.62600e+01 9.51893e-01 9.51893e-01
6.78000e+00 6.89700e+01 7.62168e-01 7.62168e-01
7.42000e+00 5.53100e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.40500e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.50800e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.80300e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.24400e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.60900e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.29400e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.38100e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.77600e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.07500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.43000e-02 1.12446e-03 1.12446e-03
