# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.43600e+03 4.06079e+01 4.06079e+01
1.25000e+00 1.35900e+03 3.05941e+01 3.05941e+01
1.42000e+00 1.23600e+03 2.25610e+01 2.25610e+01
1.61000e+00 1.08600e+03 1.74642e+01 1.74642e+01
1.81000e+00 9.39500e+02 1.36821e+01 1.36821e+01
2.04000e+00 7.99200e+02 1.07280e+01 1.07280e+01
2.27000e+00 6.78000e+02 8.57263e+00 8.57263e+00
2.54000e+00 5.60800e+02 6.80074e+00 6.80074e+00
2.82000e+00 4.63900e+02 5.44059e+00 5.44059e+00
3.13000e+00 3.80000e+02 4.30116e+00 4.30116e+00
3.46000e+00 3.10500e+02 3.47851e+00 3.47851e+00
3.83000e+00 2.54400e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.07600e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.67700e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.34300e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.08000e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.64600e+01 9.51893e-01 9.51893e-01
6.78000e+00 6.91200e+01 7.62168e-01 7.62168e-01
7.42000e+00 5.56300e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.41500e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.53100e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.80600e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.25100e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.62400e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.33700e+00 1.08931e-01 1.08931e-01
1.97000e+01 4.38000e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.67100e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.78200e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.03800e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.59900e-02 1.14018e-03 1.14018e-03
